Id,PostTypeId,AcceptedAnswerId,ParentId,CreationDate,DeletionDate,Score,ViewCount,Body,OwnerUserId,OwnerDisplayName,LastEditorUserId,LastEditorDisplayName,LastEditDate,LastActivityDate,Title,Tags,AnswerCount,CommentCount,FavoriteCount,ClosedDate,CommunityOwnedDate,ContentLicense,PostId,TagId,Id,TagName,Count,ExcerptPostId,WikiPostId
"3904579","1","","","2010-10-11 08:23:07","","331","583835","<p>I am using Java to get a <code>String</code> input from the user. I am trying to make the first letter of this input capitalized. </p>

<p>I tried this:</p>

<pre><code>String name;

BufferedReader br = new InputStreamReader(System.in);

String s1 = name.charAt(0).toUppercase());

System.out.println(s1 + name.substring(1));
</code></pre>

<p>which led to these compiler errors:</p>

<ul>
<li><blockquote>
  <p>Type mismatch: cannot convert from InputStreamReader to BufferedReader</p>
</blockquote></li>
<li><blockquote>
  <p>Cannot invoke toUppercase() on the primitive type char</p>
</blockquote></li>
</ul>
","472076","","1725096","","2015-07-07 07:43:15","2020-09-26 03:59:57","How to capitalize the first letter of a String in Java?","<java><string><capitalize>","55","3","58","","","CC BY-SA 3.0","3904579","17","17","java","1715860","3624966","3607018"
"2469911","1","6527990","","2010-03-18 12:55:24","","330","209474","<p>I have written a few JUnit tests with <code>@Test</code> annotation. If my test method throws a checked exception and if I want to assert the message along with the exception, is there a way to do so with JUnit <code>@Test</code> annotation? AFAIK, JUnit 4.7 doesn't provide this feature but does any future versions provide it? I know in .NET you can assert the message and the exception class. Looking for similar feature in the Java world.</p>

<p>This is what I want:</p>

<pre><code>@Test (expected = RuntimeException.class, message = ""Employee ID is null"")
public void shouldThrowRuntimeExceptionWhenEmployeeIDisNull() {}
</code></pre>
","74098","","3885376","","2015-05-13 07:25:47","2020-01-04 12:52:13","How do I assert my exception message with JUnit Test annotation?","<java><testing><annotations><junit4><assertion>","11","3","66","","","CC BY-SA 3.0","2469911","17","17","java","1715860","3624966","3607018"
"30528255","1","30528430","","2015-05-29 11:19:28","","329","413204","<p>I want to access values provided in <code>application.properties</code>, e.g.:</p>

<pre><code>logging.level.org.springframework.web: DEBUG
logging.level.org.hibernate: ERROR
logging.file=${HOME}/application.log

userBucket.path=${HOME}/bucket
</code></pre>

<p>I want to access <code>userBucket.path</code> in my main program in a Spring Boot application.</p>
","4617914","","2032500","","2017-11-20 09:05:16","2020-08-20 06:39:37","How to access a value defined in the application.properties file in Spring Boot","<java><spring-boot><properties-file>","18","0","58","","","CC BY-SA 3.0","30528255","17","17","java","1715860","3624966","3607018"
"3976344","1","3976377","","2010-10-20 09:21:24","","329","176471","<p>What is the difference between the following ways of handling <code>InterruptedException</code>? What is the best way to do it?</p>

<pre><code>try{
 //...
} catch(InterruptedException e) { 
   Thread.currentThread().interrupt(); 
}
</code></pre>

<p>OR</p>

<pre><code>try{
 //...
} catch(InterruptedException e) {
   throw new RuntimeException(e);
}
</code></pre>

<p>EDIT: I'd like to also know in which scenarios are these two used.</p>
","94169","","217324","","2015-05-28 17:26:15","2019-10-17 18:48:02","Handling InterruptedException in Java","<java><multithreading><exception-handling><interrupted-exception>","7","1","131","","","CC BY-SA 3.0","3976344","17","17","java","1715860","3624966","3607018"
"2414105","1","2414120","","2010-03-10 02:19:38","","328","120489","<p>After <a href=""https://stackoverflow.com/a/2406360/3650944"">answering</a> a question about how to <a href=""https://stackoverflow.com/questions/2406349/forcing-deallocation-of-large-cache-object-in-java/"">force-free objects in Java</a> (the guy was clearing a 1.5GB HashMap) with <code>System.gc()</code>, I was told it's bad practice to call <code>System.gc()</code> manually, but the comments were not entirely convincing. In addition, no one seemed to dare to upvote, nor downvote my answer.</p>

<p>I was told there that it's bad practice, but then I was also told that garbage collector runs don't systematically stop the world anymore, and that it could also effectively be used by the JVM only as a hint, so I'm kind of at loss.</p>

<p>I do understand that the JVM usually knows better than you when it needs to reclaim memory. I also understand that worrying about a few kilobytes of data is silly. I also understand that even megabytes of data isn't what it was a few years back. But still, 1.5 gigabytes? And you <em>know</em> there's like 1.5 GB of data hanging around in memory; it's not like it's a shot in the dark. Is <code>System.gc()</code> systematically bad, or is there some point at which it becomes okay?</p>

<p>So the question is actually double:</p>

<ul>
<li>Why is or isn't it bad practice to call <code>System.gc()</code>? Is it really merely a hint to the JVM under certain implementations, or is it always a full collection cycle? Are there really garbage collector implementations that can do their work without stopping the world? Please shed some light over the various assertions people have made in the comments to my <a href=""https://stackoverflow.com/a/2406360/3650944"">answer</a>.</li>
<li>Where's the threshold? Is it <em>never</em> a good idea to call <code>System.gc()</code>, or are there times when it's acceptable? If so, what are those times?</li>
</ul>
","251153","","-1","","2017-05-23 11:55:02","2018-05-16 21:18:12","Why is it bad practice to call System.gc()?","<java><garbage-collection>","12","3","128","","","CC BY-SA 3.0","2414105","17","17","java","1715860","3624966","3607018"
"4355303","1","","","2010-12-04 19:13:35","","328","718347","<p>How can I convert a long to int in Java?</p>
","530667","","4023","","2012-08-17 13:39:07","2020-08-13 06:15:24","How can I convert a long to int in Java?","<java>","15","1","34","","","CC BY-SA 3.0","4355303","17","17","java","1715860","3624966","3607018"
"10864853","1","10968689","","2012-06-02 18:26:22","","328","54585","<p>I have been reading some articles on memory leaks in Android and watched this interesting video from Google I/O <a href=""http://www.youtube.com/watch?v=_CruQY55HOk"">on the subject</a>.</p>

<p>Still, I don't fully understand the concept, and especially when it is safe or dangerous to user <strong>inner classes inside an Activity</strong>.</p>

<p>This is what I understood:</p>

<p>A memory leak will occur if an instance of an inner class survives longer than its outer class (an Activity).
-> <strong>In which situations can this happen?</strong> </p>

<p>In this example, I suppose there is no risk of leak, because there is no way the anonymous class extending <code>OnClickListener</code> will live longer than the activity, right?</p>

<pre><code>    final Dialog dialog = new Dialog(this);
    dialog.setContentView(R.layout.dialog_generic);
    Button okButton = (Button) dialog.findViewById(R.id.dialog_button_ok);
    TextView titleTv = (TextView) dialog.findViewById(R.id.dialog_generic_title);

    // *** Handle button click
    okButton.setOnClickListener(new OnClickListener() {
        public void onClick(View v) {
            dialog.dismiss();
        }
    });

    titleTv.setText(""dialog title"");
    dialog.show();
</code></pre>

<p>Now, is this example dangerous, and why?</p>

<pre><code>// We are still inside an Activity
_handlerToDelayDroidMove = new Handler();
_handlerToDelayDroidMove.postDelayed(_droidPlayRunnable, 10000);

private Runnable _droidPlayRunnable = new Runnable() { 
    public void run() {
        _someFieldOfTheActivity.performLongCalculation();
    }
};
</code></pre>

<p>I have a doubt regarding the fact that understanding this topic has to do with understanding in detail what is kept when an activity is destroyed and re-created.</p>

<p>Is it?</p>

<p>Let say I just changed the orientation of the device (which is the most common cause of leaks). When <code>super.onCreate(savedInstanceState)</code> will be called in my <code>onCreate()</code>, will this restore the values of the fields (as they were before orientation change)? Will this also restore the states of inner classes?</p>

<p>I realize my question is not very precise, but I'd really appreciate any explanation that could make things clearer.</p>
","479851","","1210260","","2012-06-10 20:10:58","2020-09-21 12:48:45","When exactly is it leak safe to use (anonymous) inner classes?","<java><android><memory-leaks><inner-classes>","3","1","278","","","CC BY-SA 3.0","10864853","17","17","java","1715860","3624966","3607018"
"52524112","1","52524114","","2018-09-26 18:32:30","","327","213827","<p>I want to install OpenJDK Java on Mac OSX and have it work alongside other JDK's since it is a newer release.  Currently, I downloaded the tar.gz and placed it in my path but that is hard to maintain.  </p>

<p>The only other install I found that do more things automatically is the install via Homebrew cask.  It looks like only the current version too:</p>

<pre><code>brew cask info java
</code></pre>

<p>Shows: </p>

<blockquote>
  <p>java: 13,33:5b8a42f3905b406298b72d750b6919f6<br/>
  <a href=""https://openjdk.java.net/"" rel=""noreferrer"">https://openjdk.java.net/</a></p>
</blockquote>

<p>So I can install it from there, but then what?  Am I stuck only with the new version?</p>
","3679676","","3679676","","2020-09-18 04:07:45","2020-09-18 04:07:45","How do I install Java on Mac OSX allowing version switching?","<java><java-12><java-15>","7","3","207","","","CC BY-SA 4.0","52524112","17","17","java","1715860","3624966","3607018"
"1538755","1","1538767","","2009-10-08 16:00:57","","327","561008","<p>How to convert <code>String</code> object to <code>Boolean</code> object?</p>
","96180","","1433665","","2013-09-26 05:46:24","2019-08-17 20:46:56","How to convert String object to Boolean Object?","<java><string><boolean>","14","3","43","","","CC BY-SA 3.0","1538755","17","17","java","1715860","3624966","3607018"
"9109438","1","9109728","","2012-02-02 08:54:28","","327","212160","<p>I have already created an SQLite database. I want to use this database file with my Android project. I want to bundle this database with my application. </p>

<p>Instead of creating a new database, how can the application gain access to this database and use it as its database?</p>
","1921872","","63550","","2012-10-17 03:55:16","2019-11-03 07:55:33","How to use an existing database with an Android application","<java><android><eclipse><sqlite>","5","2","170","2013-03-07 03:19:45","","CC BY-SA 3.0","9109438","17","17","java","1715860","3624966","3607018"
"663374","1","663396","","2009-03-19 18:11:01","","327","308711","<p>In Java, Is there an object that acts like a Map for storing and accessing key/value pairs, but can return an ordered list of keys and an ordered list of values, such that the key and value lists are in the same order?</p>

<p>So as explanation-by-code, I'm looking for something that behaves like my fictitious OrderedMap:</p>

<pre><code>OrderedMap&lt;Integer, String&gt; om = new OrderedMap&lt;&gt;();
om.put(0, ""Zero"");
om.put(7, ""Seven"");

String o = om.get(7); // o is ""Seven""
List&lt;Integer&gt; keys = om.getKeys();
List&lt;String&gt; values = om.getValues();

for(int i = 0; i &lt; keys.size(); i++)
{
    Integer key = keys.get(i);
    String value = values.get(i);
    Assert(om.get(key) == value);
}
</code></pre>
","55245","Whatsit","145287","","2016-01-04 12:17:01","2020-01-18 04:26:14","Java Ordered Map","<java><collections>","9","8","55","","","CC BY-SA 3.0","663374","17","17","java","1715860","3624966","3607018"
